Text,Id,Lenght,Created_at,Source,Favorite_count,Retweet_count,Lang
"TaranaBurke: October marks the 2nd anniversary of the #MeToo hashtag &amp; the start of a monumental shift. It rose awareness, but we deman2\x806'",1.18419E+18,144,10/15/2019 19:15,Twitter for iPhone,0,801,en
ChatByCC: @realDonaldTrump @CNN Rumor has it2\x80\x94\n*ucker Zucker has his own #Metoo scandals.',1.18419E+18,92,10/15/2019 19:15,Twitter for iPhone,0,230,en
ChatByCC: @realDonaldTrump @CNN Rumor has it2\x80\x94\n*ucker Zucker has his own #Metoo scandals.',1.18419E+18,92,10/15/2019 19:15,Twitter for iPad,0,230,en
" @RepLoriTrahan: Two years ago #MeToo woke up our nation. It's become part of our national consciousness, demanding better for survivors2\x806""",1.18419E+18,139,10/15/2019 19:15,Twitter Web App,0,36,en
EljaiMorais: An incredibly courageous article highlighting the culture of complicity in Westminster - this is how WE make change by opp2\x806',1.18419E+18,140,10/15/2019 19:15,Twitter for Android,0,20,en
GretchenCarlson: Thank u @Alyssa_Milano @TaranaBurke @TIMESUPNOW @MiraSorvino @AshleyJudd &amp; so many other brave women who provided that2\x806',1.18419E+18,144,10/15/2019 19:15,Twitter for iPhone,0,16,en
"b""2\x9a\x96\0\x9f\x964#ANGELS STATUS: \0\x9f462\x80\x8d2\x99\x80f\xb8\x8f\0\x9f\x8c\x90#SO \0\x9f\x94eIntl\0\x9f\x92\x9cAngels #CODE '#Cola' \n\n\0\x9f\x91\x91@RoseMcGowan\0\x9f\x92\x9a\0\x9f\x964 You CONTINUE As Per Your #Dublin Visit!!2\x806 https://t.co/CN1FtyssoD""",1.18419E+18,137,10/15/2019 19:15,Twitter for Android,0,0,en
" @ShoutUp_NCL: 'I don2\x80\x99t want another woman to face sexual harassment in Westminster like I did 2\x80\x93 the time to end abuse is now' https://t.2\x806""",1.18419E+18,140,10/15/2019 19:15,Twitter for Android,0,5,en
" @Mynation_MP: @hrw Finally human rights Watch successful in molesting men's life using fake #metoo\n90% fake cases increased with this bi2\x806""",1.18419E+18,140,10/15/2019 19:15,Twitter for Android,0,27,en
abc730: Pulitzer Prize winning reporter @RonanFarrow reveals the personal cost of exposing superstar film producer and sexual predator2\x806',1.18419E+18,139,10/15/2019 19:15,Twitter for iPhone,0,43,en
GretchenCarlson: This is why I continue the fight 2\x80\x94 for all women and men who are finally saying enough is enough! #befierce #metoo htt2\x806',1.18419E+18,140,10/15/2019 19:15,Twitter for iPhone,0,12,en
" @KamalaHarris: For years, @TaranaBurke led the #MeToo movement. It wasn't until this day in 2017 that sexual assault survivors worldwide2\x806""",1.18419E+18,140,10/15/2019 19:15,Twitter Web App,0,446,en
ChatByCC: @realDonaldTrump @CNN Rumor has it2\x80\x94\n*ucker Zucker has his own #Metoo scandals.',1.18419E+18,92,10/15/2019 19:15,Twitter for Android,0,230,en
Alyssa_Milano: .@TaranaBurke2\x80\x99s work has been a blessing to women throughout the world. She is our fearless leader and my sweet friend.2\x806',1.18419E+18,139,10/15/2019 19:15,Twitter for iPhone,0,179,en
ChatByCC: @realDonaldTrump @CNN Rumor has it2\x80\x94\n*ucker Zucker has his own #Metoo scandals.',1.18419E+18,92,10/15/2019 19:15,Twitter Web App,0,230,en
" @KamalaHarris: For years, @TaranaBurke led the #MeToo movement. It wasn't until this day in 2017 that sexual assault survivors worldwide2\x806""",1.18419E+18,140,10/15/2019 19:14,Twitter for Android,0,446,en
"RepKClark: 2 yrs go, brave survivors sparked a cultural awakening by saying #MeToo. The movement was sparked in Hollywood, but hit clos2\x806'",1.18419E+18,140,10/15/2019 19:14,Twitter Web App,0,12,en
"TorielliJosie: Gutting. This article gets it right in examining the dynamics of sexual assault, vulnerability, and the terrible systems2\x806'",1.18419E+18,140,10/15/2019 19:14,Twitter for Android,0,1,en
"nowthisnews: 2\x80\x98When you have 12 million people respond to a hashtag in 24 hours, we have a public health crisis2\x80\x99 2\x80\x94 Leaders @TaranaBurke,2\x806'",1.18419E+18,140,10/15/2019 19:14,Twitter for iPhone,0,281,en
"BloombergAsia: CEOs ""need to have more daughters and the world will change very rapidly"" toward gender equality, says this executive ht2\x806'",1.18419E+18,140,10/15/2019 19:14,Twitter for iPhone,0,15,en
" @RepGwenMoore: Two years ago, #MeToo created a community of survivors that I found myself a part of. Here's my story: https://t.co/1VfxE2\x806""",1.18419E+18,140,10/15/2019 19:14,Twitter for iPhone,0,16,en
" @BetoORourke: Two years ago, millions shared a hashtag, as part of a movement that changed our country. On #MeToo's 2nd anniversary, let2\x806""",1.18419E+18,140,10/15/2019 19:14,Twitter for Android,0,942,en
" @newsone: #MeToo founder Tarana Burke addresses Aziz Ansari, Louis C.K. and Dave Chappelle's comedy special. \n\nhttps://t.co/PiBjrgGnsz""",1.18419E+18,137,10/15/2019 19:14,Twitter Web App,0,2,en
Alyssa_Milano: .@TaranaBurke2\x80\x99s work has been a blessing to women throughout the world. She is our fearless leader and my sweet friend.2\x806',1.18419E+18,139,10/15/2019 19:14,Twitter Web Client,0,179,en
"NewsHour: The founder of #MeToo is using the second anniversary of the movement to launch #MeTooVoter, a new effort intended to mobiliz2\x806'",1.18419E+18,140,10/15/2019 19:14,Twitter for Android,0,25,en
ChatByCC: @realDonaldTrump @CNN Rumor has it2\x80\x94\n*ucker Zucker has his own #Metoo scandals.',1.18419E+18,92,10/15/2019 19:14,Twitter Web App,0,230,en
"RepJudyChu: To the silence breakers- Tarana Burke, Chanel Miller, Aly Raisman, Susan Fowler, Gretchen Carlson, Ashley Judd, Anita Hill,2\x806'",1.18419E+18,140,10/15/2019 19:14,Twitter Web App,0,25,en
"EricKleefeld: Well, this is one way for Fox News to look at #MeToo: Hey, we started it!\n\n""We2\x80\x99ve had our troubles here at Fox News years2\x806'",1.18419E+18,140,10/15/2019 19:14,Twitter Web App,0,7,en
"nowthisnews: 2\x80\x98When you have 12 million people respond to a hashtag in 24 hours, we have a public health crisis2\x80\x99 2\x80\x94 Leaders @TaranaBurke,2\x806'",1.18419E+18,140,10/15/2019 19:14,Twitter Web App,0,281,en
the94percent: We can2\x80\x99t forget who the #MeToo movement was created for. \n\nhttps://t.co/BBzeS3Xftf',1.18419E+18,100,10/15/2019 19:14,Twitter for iPhone,0,1,en
"goose_lane: Two years on, the literature of #MeToo is coming of age\nThere has been a flowering of writing on the knotty problems of pow2\x806'",1.18419E+18,140,10/15/2019 19:13,nembotavy_010101,0,3,en
We can2\x80\x99t forget who the #MeToo movement was created for. \n\nhttps://t.co/BBzeS3Xftf',1.18419E+18,82,10/15/2019 19:13,Twitter for iPhone,1,1,en
"badliarisgay: selena: \n- interned at A21 to stop human trafficking, led to a 99% decrease\n- helped launch the #MeToo legal defense fund2\x806'",1.18419E+18,140,10/15/2019 19:13,Twitter for iPhone,0,71,en
"b""#MeToo. I'm Convinced We Found Evidence of Life on #Mars in the 1970s https://t.co/Br36KuwwhQ via @sciam #lifeonmars #space #nasa""",1.18419E+18,129,10/15/2019 19:13,Twitter Web Client,0,0,en
" @Shinden9: Somebody just MeToo'd a drawing\n\nSo I'm done. Have fun guys""",1.18419E+18,73,10/15/2019 19:13,Twitter for Android,0,53,en
"b""Just had to explain about a very terrible person in my life to other people to caution them and I can't stop shakin2\x806 https://t.co/WOYqIgUBo4""",1.18419E+18,140,10/15/2019 19:13,Twitter Web App,18,1,en
" @repmarkpocan: Two years ago today, Tarana Burke's #MeToo movement inspired millions of survivors across the world to speak out against2\x806""",1.18419E+18,139,10/15/2019 19:13,I.S. labnol tweeter,0,11,en
"RepJudyChu: To the silence breakers- Tarana Burke, Chanel Miller, Aly Raisman, Susan Fowler, Gretchen Carlson, Ashley Judd, Anita Hill,2\x806'",1.18419E+18,140,10/15/2019 19:13,I.S. labnol tweeter,0,25,en
"RepKClark: 2 yrs go, brave survivors sparked a cultural awakening by saying #MeToo. The movement was sparked in Hollywood, but hit clos2\x806'",1.18419E+18,140,10/15/2019 19:13,I.S. labnol tweeter,0,12,en
ChatByCC: @realDonaldTrump @CNN Rumor has it2\x80\x94\n*ucker Zucker has his own #Metoo scandals.',1.18419E+18,92,10/15/2019 19:13,Twitter Web App,0,230,en
" @RepGwenMoore: Two years ago, #MeToo created a community of survivors that I found myself a part of. Here's my story: https://t.co/1VfxE2\x806""",1.18419E+18,140,10/15/2019 19:13,Twitter for Android,0,16,en
"RepZoeLofgren: Two years ago #MeToo sparked a national conversation about workplace harassment &amp; sexual misconduct. \n\nSince then, we2\x80\x99ve2\x806'",1.18419E+18,144,10/15/2019 19:13,I.S. labnol tweeter,0,50,en
Whoever said that hashtags are dead-- is dead wrong. Today marks one year since @Alyssa_Milano took the twitter-ver2\x806 https://t.co/udcIYqasGF',1.18419E+18,140,10/15/2019 19:13,Twitter Web App,6,0,en
Alethas3019: This woman is scattered.  What in the hell does #Metoo have to do with voting?!!  People wanna grift off of WHATEVER will2\x806',1.18419E+18,139,10/15/2019 19:13,Twitter for iPhone,0,47,en
"Ilhan: To the silence breakers2\x80\x93Tarana Burke, Chanel Miller, Aly Raisman, Susan Fowler, Gretchen Carlson, Ashley Judd, Anita Hill, Chris2\x806'",1.18419E+18,140,10/15/2019 19:13,Twitter for iPhone,0,437,en
"VABVOX: In the era of #MeToo, what is the context of revising MLK\'s ""I have a dream speech"" to be a rapey porn tape about black d*** an2\x806'",1.18419E+18,140,10/15/2019 19:12,I.S. labnol tweeter,0,4,en
"aijenpoo: As we get ready to watch the #DemDebate tonight, remember it2\x80\x99s also the anniversary of #MeToo breaking through. Let2\x80\x99s make su2\x806'",1.18419E+18,140,10/15/2019 19:12,Twitter for iPhone,0,10,en
" @TheOSUAP: For 2 decades, parents sent their children to @OhioState where a monster masquerading as a doctor was abusing students. It's2\x806""",1.18419E+18,139,10/15/2019 19:12,Twitter for iPhone,0,9,en
"meera_mitun: Those horrible 25 minutes with @directorcheran inside #BiggBossTamil3 house, that paved way for my eviction from BB. Will2\x806'",1.18419E+18,139,10/15/2019 19:12,Twitter for Android,0,88,en
"UnseenJapanSite @JRCS_PR Bawww, gaijin trying to co-opt big anime tiddies as an ""issue"" for the demented lying hag2\x806 https://t.co/mYkcP7tX6p'",1.18419E+18,140,10/15/2019 19:12,Twitter Web App,1,0,en
"As #MeToo turns 2, I2\x80\x99m reminded of how we were told that it would lead to men becoming neutered, second-class citiz2\x806 https://t.co/DAhdOyFrAo'",1.18419E+18,140,10/15/2019 19:12,Twitter for iPhone,19,3,en
ldrinkh20: I don2\x80\x99t understand who this movie is for? Is it a girl power movie for conservatives? Is it a MeToo movie for liberals? What2\x806',1.18419E+18,140,10/15/2019 19:12,Twitter for iPhone,0,6,en
" @RepGwenMoore: Two years ago, #MeToo created a community of survivors that I found myself a part of. Here's my story: https://t.co/1VfxE2\x806""",1.18419E+18,140,10/15/2019 19:12,Twitter Web App,0,16,en
" @DaviesCymru68: #CUHK  A victim from #SanUkLing has first spoken up for her and other arrestees' terrible experiences and Sexual violati2\x806""",1.18419E+18,140,10/15/2019 19:12,Twitter for iPhone,0,1731,en
ChatByCC: @realDonaldTrump @CNN Rumor has it2\x80\x94\n*ucker Zucker has his own #Metoo scandals.',1.18419E+18,92,10/15/2019 19:12,Twitter for iPhone,0,230,en
The Fall 2019 issue of @MsMagazine hits the shelves today and I could not be more excited!! Look for my article on2\x806 https://t.co/wJxeD0wlnE',1.18419E+18,139,10/15/2019 19:12,Twitter Web App,17,6,en
" @KamalaHarris: For years, @TaranaBurke led the #MeToo movement. It wasn't until this day in 2017 that sexual assault survivors worldwide2\x806""",1.18419E+18,140,10/15/2019 19:12,Twitter Web App,0,446,en
"Ilhan: To the silence breakers2\x80\x93Tarana Burke, Chanel Miller, Aly Raisman, Susan Fowler, Gretchen Carlson, Ashley Judd, Anita Hill, Chris2\x806'",1.18419E+18,140,10/15/2019 19:12,Twitter for iPhone,0,437,en
YouniqueFound: Today is the two-year anniversary of the #MeToo movement. Join our mission to make a difference2\x80\x94whether you are a surviv2\x806',1.18419E+18,140,10/15/2019 19:12,Twitter for iPhone,0,4,en
"amandajchoy: 2 yrs ago, millions of people said #MeToo. @TaranaBurke, @aijenpoo, @FGossGraves, &amp; @MonicaRamirezOH enacted cultural and2\x806'",1.18419E+18,143,10/15/2019 19:12,Twitter for iPhone,0,64,en
"GuardianEdu: Education sector yet to learn lessons of #MeToo, critics say https://t.co/4khyVTLU'",1.18419E+18,101,10/15/2019 19:12,Twitter for Android,0,6,en
"USOWomen: ""We, as survivors, aren2\x80\x99t just people looking for services. We are a constituency looking for change.""\n\nThank you, @TaranaBur2\x806'",1.18419E+18,140,10/15/2019 19:12,TweetCaster for Android,0,19,en
blackspamther anniversary of metoo?\n\nwhat exactly did that accomplish? \n\nall the accused are free or have fled to Israel',1.18419E+18,121,10/15/2019 19:12,Twitter for iPhone,0,0,en
"TaranaBurke: October marks the 2nd anniversary of the #MeToo hashtag &amp; the start of a monumental shift. It rose awareness, but we deman2\x806'",1.18419E+18,144,10/15/2019 19:12,Twitter Web App,0,801,en
" @TIME: Two years ago, @Alyssa_Milano tweeted, 2\x80\x9cIf you've been sexually harassed or assaulted write 2\x80\x98me too2\x80\x99 as a reply to this tweet.2\x80\x9d S2\x806""",1.18419E+18,140,10/15/2019 19:11,Twitter for Android,0,276,en
bombshellmovie @CharlizeAfrica @MargotRobbie Now do #NBC #Hypocrites @NBCNews #metoo Sexual harassment shouldn2\x80\x99t have a political agenda.',1.18419E+18,138,10/15/2019 19:11,Twitter for iPhone,0,0,en
"Ilhan: To the silence breakers2\x80\x93Tarana Burke, Chanel Miller, Aly Raisman, Susan Fowler, Gretchen Carlson, Ashley Judd, Anita Hill, Chris2\x806'",1.18419E+18,140,10/15/2019 19:11,Twitter for Android,0,437,en
" @HuffPost: The founder of the #MeToo movement is not here for comeback stories. She's here for survivors. https://t.co/Yd7COG4cXf""",1.18419E+18,132,10/15/2019 19:11,Twitter for iPhone,0,23,en
"Last year, on the anniversary of #MeToo, I hosted a Big Life Dinner with Good Morning America for men and women to2\x806 https://t.co/HY4V0bfNye'",1.18419E+18,139,10/15/2019 19:11,LinkedIn,0,0,en
ChatByCC: @realDonaldTrump @CNN Rumor has it2\x80\x94\n*ucker Zucker has his own #Metoo scandals.',1.18419E+18,92,10/15/2019 19:11,Twitter for Android,0,230,en
" @KamalaHarris: For years, @TaranaBurke led the #MeToo movement. It wasn't until this day in 2017 that sexual assault survivors worldwide2\x806""",1.18419E+18,140,10/15/2019 19:11,Twitter Web App,0,446,en
"EricKleefeld: Well, this is one way for Fox News to look at #MeToo: Hey, we started it!\n\n""We2\x80\x99ve had our troubles here at Fox News years2\x806'",1.18419E+18,140,10/15/2019 19:11,Twitter Web Client,0,7,en
"nowthisnews: 2\x80\x98When you have 12 million people respond to a hashtag in 24 hours, we have a public health crisis2\x80\x99 2\x80\x94 Leaders @TaranaBurke,2\x806'",1.18419E+18,140,10/15/2019 19:11,Twitter for Android,0,281,en
"nowthisnews: 2\x80\x98When you have 12 million people respond to a hashtag in 24 hours, we have a public health crisis2\x80\x99 2\x80\x94 Leaders @TaranaBurke,2\x806'",1.18419E+18,140,10/15/2019 19:11,Twitter for iPhone,0,281,en
"Ilhan: To the silence breakers2\x80\x93Tarana Burke, Chanel Miller, Aly Raisman, Susan Fowler, Gretchen Carlson, Ashley Judd, Anita Hill, Chris2\x806'",1.18418E+18,140,10/15/2019 19:11,Twitter for Android,0,437,en
"VABVOX: In the era of #MeToo, what is the context of revising MLK\'s ""I have a dream speech"" to be a rapey porn tape about black d*** an2\x806'",1.18418E+18,140,10/15/2019 19:11,Twitter Web App,0,4,en
"RepBarbaraLee: To the silence breakers - Tarana Burke, Chanel Miller, Cyntoia Brown, Aly Raisman, Anita Hill, Christine Blasey Ford, fa2\x806'",1.18418E+18,140,10/15/2019 19:11,Twitter Web App,0,198,en
" @Mynation_MP: @hrw Finally human rights Watch successful in molesting men's life using fake #metoo\n90% fake cases increased with this bi2\x806""",1.18418E+18,140,10/15/2019 19:10,Twitter for Android,0,27,en
"TaranaBurke: October marks the 2nd anniversary of the #MeToo hashtag &amp; the start of a monumental shift. It rose awareness, but we deman2\x806'",1.18418E+18,144,10/15/2019 19:10,Twitter for iPhone,0,801,en
WeebTakes: This guys seriously metoo2\x80\x99d a drawing. https://t.co/NFDXknOu2T',1.18418E+18,77,10/15/2019 19:10,Twitter for Android,0,18,en
ChatByCC: @realDonaldTrump @CNN Rumor has it2\x80\x94\n*ucker Zucker has his own #Metoo scandals.',1.18418E+18,92,10/15/2019 19:10,Twitter for iPhone,0,230,en
If he a personal trainer you KNOW he got hella MeToo victims. https://t.co/toy9ZBHle8',1.18418E+18,85,10/15/2019 19:10,Twitter for iPhone,0,0,en
"RepBarbaraLee: To the silence breakers - Tarana Burke, Chanel Miller, Cyntoia Brown, Aly Raisman, Anita Hill, Christine Blasey Ford, fa2\x806'",1.18418E+18,140,10/15/2019 19:10,Twitter for Android,0,198,en
#MeToo Founder Tarana Burke Launches New Hashtag to Mobilize Voters https://t.co/VbF3lxQoqx https://t.co/8gsX35OwxN',1.18418E+18,115,10/15/2019 19:10,dlvr.it,0,1,en
"RepBarbaraLee: To the silence breakers - Tarana Burke, Chanel Miller, Cyntoia Brown, Aly Raisman, Anita Hill, Christine Blasey Ford, fa2\x806'",1.18418E+18,140,10/15/2019 19:10,Twitter for iPhone,0,198,en
"b""@SocialistVoice I'm just waiting for mike pompeo's #MeToo moment, because he's so manipulative &amp; talks/acts in such2\x806 https://t.co/rzojf57042""",1.18418E+18,144,10/15/2019 19:10,Twitter Web App,1,0,en
" @extratv: .@mariahcarey says she's dealing with and talking about her own experiences in her memoirs. https://t.co/eVyY8WCyPJ""",1.18418E+18,128,10/15/2019 19:10,Twitter for iPhone,0,76,en
FreddaLMartinez: \0\x9f\x91\x8f\0\x9f\x8f\xbc\0\x9f\x91\x8f\0\x9f\x8f\xbc\0\x9f\x91\x8f\0\x9f\x8f\xbc @allinwithchris \0\x9f\x91\x8f\0\x9f\x8f\xbc\0\x9f\x91\x8f\0\x9f\x8f\xbc\0\x9f\x91\x8f\0\x9f\x8f\xbc \n\nThe #Resistance and The #metoo movement THANK YOU!! \n\nAs for @NBCNews &amp; @MSNBC \n\0\x9f\x91\x87\0\x9f\x8f\xbc\0\x9f\x91\x87\0\x9f\x8f\xbc\0\x9f\x91\x87\0\x9f\x8f\xbc2\x806',1.18418E+18,144,10/15/2019 19:10,Twitter Web App,0,1,en
ChatByCC: @realDonaldTrump @CNN Rumor has it2\x80\x94\n*ucker Zucker has his own #Metoo scandals.',1.18418E+18,92,10/15/2019 19:10,Twitter for Android,0,230,en
This weekend made me rethink my stance on #MeToo Rape Culture and everything between.\n\nSometimes I tweet fast with2\x806 https://t.co/tIZe5Agm6w',1.18418E+18,139,10/15/2019 19:10,Twitter for iPhone,44,3,en
"Two years on, the literature of #MeToo is coming of age\nThere has been a flowering of writing on the knotty problem2\x806 https://t.co/L5aeADTb6N'",1.18418E+18,140,10/15/2019 19:10,Hootsuite Inc.,0,3,en
"Ilhan: To the silence breakers2\x80\x93Tarana Burke, Chanel Miller, Aly Raisman, Susan Fowler, Gretchen Carlson, Ashley Judd, Anita Hill, Chris2\x806'",1.18418E+18,140,10/15/2019 19:10,Twitter for Android,0,437,en
ChatByCC: @realDonaldTrump @CNN Rumor has it2\x80\x94\n*ucker Zucker has his own #Metoo scandals.',1.18418E+18,92,10/15/2019 19:09,Twitter for iPhone,0,230,en
" @BetoORourke: Two years ago, millions shared a hashtag, as part of a movement that changed our country. On #MeToo's 2nd anniversary, let2\x806""",1.18418E+18,140,10/15/2019 19:09,Twitter for iPhone,0,942,en
"Well, this is one way for Fox News to look at #MeToo: Hey, we started it!\n\n""We2\x80\x99ve had our troubles here at Fox News2\x806 https://t.co/COK330kCbu'",1.18418E+18,140,10/15/2019 19:09,Twitter Web App,25,7,en
"RepBarbaraLee: To the silence breakers - Tarana Burke, Chanel Miller, Cyntoia Brown, Aly Raisman, Anita Hill, Christine Blasey Ford, fa2\x806'",1.18418E+18,140,10/15/2019 19:09,Twitter Web App,0,198,en
\0\x9f\x91\x8f\0\x9f\x8f\xbc\0\x9f\x91\x8f\0\x9f\x8f\xbc\0\x9f\x91\x8f\0\x9f\x8f\xbc @allinwithchris \0\x9f\x91\x8f\0\x9f\x8f\xbc\0\x9f\x91\x8f\0\x9f\x8f\xbc\0\x9f\x91\x8f\0\x9f\x8f\xbc \n\nThe #Resistance and The #metoo movement THANK YOU!! \n\nAs for @NBCNews &amp; @MSNBC \n\0\x9f\x91\x87\0\x9f\x8f\xbc2\x806 https://t.co/abIWmQhlh6',1.18418E+18,143,10/15/2019 19:09,Twitter for iPhone,5,1,en
"RepBarbaraLee: To the silence breakers - Tarana Burke, Chanel Miller, Cyntoia Brown, Aly Raisman, Anita Hill, Christine Blasey Ford, fa2\x806'",1.18418E+18,140,10/15/2019 19:09,Twitter for iPhone,0,198,en
ChatByCC: @realDonaldTrump @CNN Rumor has it2\x80\x94\n*ucker Zucker has his own #Metoo scandals.',1.18418E+18,92,10/15/2019 19:09,Twitter for iPhone,0,230,en
"RepBarbaraLee: To the silence breakers - Tarana Burke, Chanel Miller, Cyntoia Brown, Aly Raisman, Anita Hill, Christine Blasey Ford, fa2\x806'",1.18418E+18,140,10/15/2019 19:09,Twitter Web App,0,198,en
"nowthisnews: 2\x80\x98When you have 12 million people respond to a hashtag in 24 hours, we have a public health crisis2\x80\x99 2\x80\x94 Leaders @TaranaBurke,2\x806'",1.18418E+18,140,10/15/2019 19:09,Twitter for Android,0,281,en
"Gutting. This article gets it right in examining the dynamics of sexual assault, vulnerability, and the terrible sy2\x806 https://t.co/ZVthNZSpt3'",1.18418E+18,140,10/15/2019 19:09,Twitter for iPhone,0,1,en
balochsadia2: Why #Metoo feminists are silent on Balochistan university scandal?\n\nOh I see we students aren2\x80\x99t from elite class like Mee2\x806',1.18418E+18,140,10/15/2019 19:09,Twitter for Android,0,175,en
" @repmarkpocan: Two years ago today, Tarana Burke's #MeToo movement inspired millions of survivors across the world to speak out against2\x806""",1.18418E+18,139,10/15/2019 19:09,Twitter for iPhone,0,11,en
" @BetoORourke: Two years ago, millions shared a hashtag, as part of a movement that changed our country. On #MeToo's 2nd anniversary, let2\x806""",1.18418E+18,140,10/15/2019 19:09,Echofon,0,942,en
" @RepWilson: Two years ago #MeToo changed us. It's become part of our national consciousness, demanding better for survivors &amp; future gen2\x806""",1.18418E+18,144,10/15/2019 19:09,Twitter for Android,0,16,en
" @BetoORourke: Two years ago, millions shared a hashtag, as part of a movement that changed our country. On #MeToo's 2nd anniversary, let2\x806""",1.18418E+18,140,10/15/2019 19:09,Twitter for iPhone,0,942,en
"RepJudyChu: To the silence breakers- Tarana Burke, Chanel Miller, Aly Raisman, Susan Fowler, Gretchen Carlson, Ashley Judd, Anita Hill,2\x806'",1.18418E+18,140,10/15/2019 19:09,Twitter for iPhone,0,25,en
"RepJudyChu: To the silence breakers- Tarana Burke, Chanel Miller, Aly Raisman, Susan Fowler, Gretchen Carlson, Ashley Judd, Anita Hill,2\x806'",1.18418E+18,140,10/15/2019 19:08,Twitter Web App,0,25,en
" @KamalaHarris: For years, @TaranaBurke led the #MeToo movement. It wasn't until this day in 2017 that sexual assault survivors worldwide2\x806""",1.18418E+18,140,10/15/2019 19:08,Twitter for Android,0,446,en
" @RepLoriTrahan: Two years ago #MeToo woke up our nation. It's become part of our national consciousness, demanding better for survivors2\x806""",1.18418E+18,139,10/15/2019 19:08,Twitter for iPhone,0,36,en
FGossGraves: This month marks the 2nd anniversary of the #MeToo hashtag &amp; the start of a monumental shift. We demand more.  Proud to jo2\x806',1.18418E+18,144,10/15/2019 19:08,Twitter for iPhone,0,62,en
"PeakyOswald: I can2\x80\x99t believe this is still going on, in this day and age of #MeToo where I2\x80\x99m seeing men in court just for groping, this2\x806'",1.18418E+18,140,10/15/2019 19:08,Twitter for iPhone,0,3,en
ChatByCC: @realDonaldTrump @CNN Rumor has it2\x80\x94\n*ucker Zucker has his own #Metoo scandals.',1.18418E+18,92,10/15/2019 19:08,Twitter for Android,0,230,en
"KellyLevenda: (TW) Sexual harassment &amp; assault is common in slaughterhouses &amp; processing plants. To date, there has been only one study2\x806'",1.18418E+18,148,10/15/2019 19:08,Twitter Web App,0,10,en
" @ajplus: #MeToo founder Tarana Burke launched a voter movement called #MeTooVoter 2\x80\x94 saying 2020 candidates haven't done enough to tackle2\x806""",1.18418E+18,140,10/15/2019 19:08,Twitter Web App,0,33,en
"TaranaBurke: Tonight, on the anniversary of #metoo please join us in watching the Presidential debates and sharing your concerns on soc2\x806'",1.18418E+18,140,10/15/2019 19:08,Twitter for iPhone,0,345,en
To all narcissists: You don2\x80\x99t scare me. Your masks are slipping. You2\x80\x99re more exposed by the day. I see you. The wor2\x806 https://t.co/K89M3OoM8F',1.18418E+18,140,10/15/2019 19:08,Twitter for iPhone,142,41,en
"RepZoeLofgren: Two years ago #MeToo sparked a national conversation about workplace harassment &amp; sexual misconduct. \n\nSince then, we2\x80\x99ve2\x806'",1.18418E+18,144,10/15/2019 19:08,Twitter Web App,0,50,en
" @BetoORourke: Two years ago, millions shared a hashtag, as part of a movement that changed our country. On #MeToo's 2nd anniversary, let2\x806""",1.18418E+18,140,10/15/2019 19:08,Twitter for iPad,0,942,en
HylianRailgun @titanialake @JessieBuggLoves @Victorblud @CGobbos @chesire2050 @GammerJesus @shane_holmberg2\x806 https://t.co/V3xJiBKZYF',1.18418E+18,132,10/15/2019 19:08,Twitter Web App,2,0,en
"RepRoKhanna: Two years after #MeToo, @HouseDemocrats have worked to reauthorize #VAWA, ban mandatory arbitration, eliminate the tipped2\x806'",1.18418E+18,139,10/15/2019 19:08,Twitter for iPhone,0,21,en
"TaranaBurke: October marks the 2nd anniversary of the #MeToo hashtag &amp; the start of a monumental shift. It rose awareness, but we deman2\x806'",1.18418E+18,144,10/15/2019 19:08,Twitter Web App,0,801,en
JamieV153 @0ryuge @glhavlin @nathanTbernard Investigating Kav would be a waste of resources. What she said/did was2\x806 https://t.co/UoimPHYEZ4',1.18418E+18,140,10/15/2019 19:08,Twitter Web App,1,0,en
latimes: The billionaire is enthusiastic about his mission 2\x80\x94 to find justice for the men wronged by #MeToo. https://t.co/7Op7f7uenn',1.18418E+18,135,10/15/2019 19:08,Twitter for Android,0,6,en
not scarlett johansson talking about the metoo movement when she literally supports a r*p*st....the clownery luv',1.18418E+18,112,10/15/2019 19:08,Twitter for iPhone,0,0,en
FGossGraves: This month marks the 2nd anniversary of the #MeToo hashtag &amp; the start of a monumental shift. We demand more.  Proud to jo2\x806',1.18418E+18,144,10/15/2019 19:08,Twitter for Android,0,62,en
ChatByCC: @realDonaldTrump @CNN Rumor has it2\x80\x94\n*ucker Zucker has his own #Metoo scandals.',1.18418E+18,92,10/15/2019 19:07,Twitter Web App,0,230,en
" @KamalaHarris: For years, @TaranaBurke led the #MeToo movement. It wasn't until this day in 2017 that sexual assault survivors worldwide2\x806""",1.18418E+18,140,10/15/2019 19:07,Twitter for Android,0,446,en
"As we get ready to watch the #DemDebate tonight, remember it2\x80\x99s also the anniversary of #MeToo breaking through. Let2\x806 https://t.co/OvuTxm1th0'",1.18418E+18,140,10/15/2019 19:07,Twitter for iPhone,30,10,en
"TaranaBurke: Tonight, on the anniversary of #metoo please join us in watching the Presidential debates and sharing your concerns on soc2\x806'",1.18418E+18,140,10/15/2019 19:07,Twitter for Android,0,345,en
" @KamalaHarris: For years, @TaranaBurke led the #MeToo movement. It wasn't until this day in 2017 that sexual assault survivors worldwide2\x806""",1.18418E+18,140,10/15/2019 19:07,Twitter for Android,0,446,en
